기준일,연도,분기,기간표준,사업부,재무계정,상세항목,수치,단위,search_tag,search_text,fact_text,수치표시
2023-12-31,2023,YTD,2023 YTD,도료,영업이익,영업이익,175880,백만원,2023YTD|도료|영업이익|영업이익|백만원,2023 YTD | 2023년 YTD | 2023년 YTD분기 | 2023-12-31 기준 도료 영업이익 | 사업부 | 부문정보 | 도료 | 영업이익 | 도료사업부 | paint | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2023년 YTD분기 사업부 부문정보 기준 도료의 영업이익은 175880백만원이며 기준일은 2023-12-31입니다.,175880
2023-12-31,2023,YTD,2023 YTD,도료,영업이익,영업이익률(%),10.6,%,2023YTD|도료|영업이익|영업이익률(%)|%,2023 YTD | 2023년 YTD | 2023년 YTD분기 | 2023-12-31 기준 도료 영업이익률(%) | 사업부 | 부문정보 | 도료 | 영업이익률(%) | 도료사업부 | paint | operating margin | op margin | 이익률 | 수익성 | margin | %,2023년 YTD분기 사업부 부문정보 기준 도료의 영업이익률은 10.6%이며 기준일은 2023-12-31입니다.,10.6
2023-12-31,2023,YTD,2023 YTD,기타,매출액,매출액,561299,백만원,2023YTD|기타|매출액|매출액|백만원,2023 YTD | 2023년 YTD | 2023년 YTD분기 | 2023-12-31 기준 기타 매출액 | 사업부 | 부문정보 | 기타 | 매출액 | other | 매출 | sales | revenue | 백만원,2023년 YTD분기 사업부 부문정보 기준 기타의 매출액은 561299백만원이며 기준일은 2023-12-31입니다.,561299
2023-12-31,2023,YTD,2023 YTD,기타,영업이익,영업이익,3906,백만원,2023YTD|기타|영업이익|영업이익|백만원,2023 YTD | 2023년 YTD | 2023년 YTD분기 | 2023-12-31 기준 기타 영업이익 | 사업부 | 부문정보 | 기타 | 영업이익 | other | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2023년 YTD분기 사업부 부문정보 기준 기타의 영업이익은 3906백만원이며 기준일은 2023-12-31입니다.,3906
2023-12-31,2023,YTD,2023 YTD,기타,영업이익,영업이익률(%),0.7,%,2023YTD|기타|영업이익|영업이익률(%)|%,2023 YTD | 2023년 YTD | 2023년 YTD분기 | 2023-12-31 기준 기타 영업이익률(%) | 사업부 | 부문정보 | 기타 | 영업이익률(%) | other | operating margin | op margin | 이익률 | 수익성 | margin | %,2023년 YTD분기 사업부 부문정보 기준 기타의 영업이익률은 0.7%이며 기준일은 2023-12-31입니다.,0.7
2023-12-31,2023,YTD,2023 YTD,연결조정,영업이익,영업이익,22715,백만원,2023YTD|연결조정|영업이익|영업이익|백만원,2023 YTD | 2023년 YTD | 2023년 YTD분기 | 2023-12-31 기준 연결조정 영업이익 | 사업부 | 부문정보 | 연결조정 | 영업이익 | 조정 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2023년 YTD분기 사업부 부문정보 기준 연결조정의 영업이익은 22715백만원이며 기준일은 2023-12-31입니다.,22715
2024-03-31,2024,Q1,2024 Q1,전사(공통),매출액,매출액,1588372,백만원,2024Q1|전사(공통)|매출액|매출액|백만원,2024 Q1 | 2024년 Q1 | 2024년 1분기 | 2024-03-31 기준 전사(공통) 매출액 | 사업부 | 부문정보 | 전사(공통) | 매출액 | 전사 | 공통 | 매출 | sales | revenue | 백만원,2024년 1분기 사업부 부문정보 기준 전사(공통)의 매출액은 1588372백만원이며 기준일은 2024-03-31입니다.,1588372
2024-03-31,2024,Q1,2024 Q1,전사(공통),영업이익,영업이익,106907,백만원,2024Q1|전사(공통)|영업이익|영업이익|백만원,2024 Q1 | 2024년 Q1 | 2024년 1분기 | 2024-03-31 기준 전사(공통) 영업이익 | 사업부 | 부문정보 | 전사(공통) | 영업이익 | 전사 | 공통 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2024년 1분기 사업부 부문정보 기준 전사(공통)의 영업이익은 106907백만원이며 기준일은 2024-03-31입니다.,106907
2024-03-31,2024,Q1,2024 Q1,전사(공통),영업이익,영업이익률(%),6.7,%,2024Q1|전사(공통)|영업이익|영업이익률(%)|%,2024 Q1 | 2024년 Q1 | 2024년 1분기 | 2024-03-31 기준 전사(공통) 영업이익률(%) | 사업부 | 부문정보 | 전사(공통) | 영업이익률(%) | 전사 | 공통 | operating margin | op margin | 이익률 | 수익성 | margin | %,2024년 1분기 사업부 부문정보 기준 전사(공통)의 영업이익률은 6.7%이며 기준일은 2024-03-31입니다.,6.7
2024-03-31,2024,Q1,2024 Q1,전사(공통),당기순이익,당기순이익,458237,백만원,2024Q1|전사(공통)|당기순이익|당기순이익|백만원,2024 Q1 | 2024년 Q1 | 2024년 1분기 | 2024-03-31 기준 전사(공통) 당기순이익 | 사업부 | 부문정보 | 전사(공통) | 당기순이익 | 전사 | 공통 | 순이익 | net income | net profit | 당기순익 | 백만원,2024년 1분기 사업부 부문정보 기준 전사(공통)의 당기순이익은 458237백만원이며 기준일은 2024-03-31입니다.,458237
2024-03-31,2024,Q1,2024 Q1,전사(공통),당기순이익,당기순이익률(%),28.8,%,2024Q1|전사(공통)|당기순이익|당기순이익률(%)|%,2024 Q1 | 2024년 Q1 | 2024년 1분기 | 2024-03-31 기준 전사(공통) 당기순이익률(%) | 사업부 | 부문정보 | 전사(공통) | 당기순이익률(%) | 전사 | 공통 | 순이익률 | net margin | 수익성 | 당기순익률 | %,2024년 1분기 사업부 부문정보 기준 전사(공통)의 당기순이익률은 28.8%이며 기준일은 2024-03-31입니다.,28.8
2024-03-31,2024,Q1,2024 Q1,실리콘,매출액,매출액,738521,백만원,2024Q1|실리콘|매출액|매출액|백만원,2024 Q1 | 2024년 Q1 | 2024년 1분기 | 2024-03-31 기준 실리콘 매출액 | 사업부 | 부문정보 | 실리콘 | 매출액 | 실리콘사업부 | silicone | 매출 | sales | revenue | 백만원,2024년 1분기 사업부 부문정보 기준 실리콘의 매출액은 738521백만원이며 기준일은 2024-03-31입니다.,738521
2024-03-31,2024,Q1,2024 Q1,실리콘,영업이익,영업이익,2741,백만원,2024Q1|실리콘|영업이익|영업이익|백만원,2024 Q1 | 2024년 Q1 | 2024년 1분기 | 2024-03-31 기준 실리콘 영업이익 | 사업부 | 부문정보 | 실리콘 | 영업이익 | 실리콘사업부 | silicone | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2024년 1분기 사업부 부문정보 기준 실리콘의 영업이익은 2741백만원이며 기준일은 2024-03-31입니다.,2741
2024-03-31,2024,Q1,2024 Q1,실리콘,영업이익,영업이익률(%),0.4,%,2024Q1|실리콘|영업이익|영업이익률(%)|%,2024 Q1 | 2024년 Q1 | 2024년 1분기 | 2024-03-31 기준 실리콘 영업이익률(%) | 사업부 | 부문정보 | 실리콘 | 영업이익률(%) | 실리콘사업부 | silicone | operating margin | op margin | 이익률 | 수익성 | margin | %,2024년 1분기 사업부 부문정보 기준 실리콘의 영업이익률은 0.4%이며 기준일은 2024-03-31입니다.,0.4
2024-03-31,2024,Q1,2024 Q1,건자재,매출액,매출액,264531,백만원,2024Q1|건자재|매출액|매출액|백만원,2024 Q1 | 2024년 Q1 | 2024년 1분기 | 2024-03-31 기준 건자재 매출액 | 사업부 | 부문정보 | 건자재 | 매출액 | 건재 | 건자재사업부 | 매출 | sales | revenue | 백만원,2024년 1분기 사업부 부문정보 기준 건자재의 매출액은 264531백만원이며 기준일은 2024-03-31입니다.,264531
2024-03-31,2024,Q1,2024 Q1,건자재,영업이익,영업이익,44442,백만원,2024Q1|건자재|영업이익|영업이익|백만원,2024 Q1 | 2024년 Q1 | 2024년 1분기 | 2024-03-31 기준 건자재 영업이익 | 사업부 | 부문정보 | 건자재 | 영업이익 | 건재 | 건자재사업부 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2024년 1분기 사업부 부문정보 기준 건자재의 영업이익은 44442백만원이며 기준일은 2024-03-31입니다.,44442
2024-03-31,2024,Q1,2024 Q1,건자재,영업이익,영업이익률(%),16.8,%,2024Q1|건자재|영업이익|영업이익률(%)|%,2024 Q1 | 2024년 Q1 | 2024년 1분기 | 2024-03-31 기준 건자재 영업이익률(%) | 사업부 | 부문정보 | 건자재 | 영업이익률(%) | 건재 | 건자재사업부 | operating margin | op margin | 이익률 | 수익성 | margin | %,2024년 1분기 사업부 부문정보 기준 건자재의 영업이익률은 16.8%이며 기준일은 2024-03-31입니다.,16.8
2024-03-31,2024,Q1,2024 Q1,도료,매출액,매출액,419051,백만원,2024Q1|도료|매출액|매출액|백만원,2024 Q1 | 2024년 Q1 | 2024년 1분기 | 2024-03-31 기준 도료 매출액 | 사업부 | 부문정보 | 도료 | 매출액 | 도료사업부 | paint | 매출 | sales | revenue | 백만원,2024년 1분기 사업부 부문정보 기준 도료의 매출액은 419051백만원이며 기준일은 2024-03-31입니다.,419051
2024-03-31,2024,Q1,2024 Q1,도료,영업이익,영업이익,54620,백만원,2024Q1|도료|영업이익|영업이익|백만원,2024 Q1 | 2024년 Q1 | 2024년 1분기 | 2024-03-31 기준 도료 영업이익 | 사업부 | 부문정보 | 도료 | 영업이익 | 도료사업부 | paint | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2024년 1분기 사업부 부문정보 기준 도료의 영업이익은 54620백만원이며 기준일은 2024-03-31입니다.,54620
2024-03-31,2024,Q1,2024 Q1,도료,영업이익,영업이익률(%),13,%,2024Q1|도료|영업이익|영업이익률(%)|%,2024 Q1 | 2024년 Q1 | 2024년 1분기 | 2024-03-31 기준 도료 영업이익률(%) | 사업부 | 부문정보 | 도료 | 영업이익률(%) | 도료사업부 | paint | operating margin | op margin | 이익률 | 수익성 | margin | %,2024년 1분기 사업부 부문정보 기준 도료의 영업이익률은 13%이며 기준일은 2024-03-31입니다.,13
2024-03-31,2024,Q1,2024 Q1,기타,매출액,매출액,166269,백만원,2024Q1|기타|매출액|매출액|백만원,2024 Q1 | 2024년 Q1 | 2024년 1분기 | 2024-03-31 기준 기타 매출액 | 사업부 | 부문정보 | 기타 | 매출액 | other | 매출 | sales | revenue | 백만원,2024년 1분기 사업부 부문정보 기준 기타의 매출액은 166269백만원이며 기준일은 2024-03-31입니다.,166269
2024-03-31,2024,Q1,2024 Q1,기타,영업이익,영업이익,-987,백만원,2024Q1|기타|영업이익|영업이익|백만원,2024 Q1 | 2024년 Q1 | 2024년 1분기 | 2024-03-31 기준 기타 영업이익 | 사업부 | 부문정보 | 기타 | 영업이익 | other | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2024년 1분기 사업부 부문정보 기준 기타의 영업이익은 -987백만원이며 기준일은 2024-03-31입니다.,-987
2024-03-31,2024,Q1,2024 Q1,기타,영업이익,영업이익률(%),-0.6,%,2024Q1|기타|영업이익|영업이익률(%)|%,2024 Q1 | 2024년 Q1 | 2024년 1분기 | 2024-03-31 기준 기타 영업이익률(%) | 사업부 | 부문정보 | 기타 | 영업이익률(%) | other | operating margin | op margin | 이익률 | 수익성 | margin | %,2024년 1분기 사업부 부문정보 기준 기타의 영업이익률은 -0.6%이며 기준일은 2024-03-31입니다.,-0.6
2024-03-31,2024,Q1,2024 Q1,연결조정,영업이익,영업이익,6090,백만원,2024Q1|연결조정|영업이익|영업이익|백만원,2024 Q1 | 2024년 Q1 | 2024년 1분기 | 2024-03-31 기준 연결조정 영업이익 | 사업부 | 부문정보 | 연결조정 | 영업이익 | 조정 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2024년 1분기 사업부 부문정보 기준 연결조정의 영업이익은 6090백만원이며 기준일은 2024-03-31입니다.,6090
2024-06-30,2024,Q2,2024 Q2,전사(공통),매출액,매출액,1778728,백만원,2024Q2|전사(공통)|매출액|매출액|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 전사(공통) 매출액 | 사업부 | 부문정보 | 전사(공통) | 매출액 | 전사 | 공통 | 매출 | sales | revenue | 백만원,2024년 2분기 사업부 부문정보 기준 전사(공통)의 매출액은 1778728백만원이며 기준일은 2024-06-30입니다.,1778728
2024-06-30,2024,Q2,2024 Q2,전사(공통),영업이익,영업이익,140561,백만원,2024Q2|전사(공통)|영업이익|영업이익|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 전사(공통) 영업이익 | 사업부 | 부문정보 | 전사(공통) | 영업이익 | 전사 | 공통 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2024년 2분기 사업부 부문정보 기준 전사(공통)의 영업이익은 140561백만원이며 기준일은 2024-06-30입니다.,140561
2024-06-30,2024,Q2,2024 Q2,전사(공통),영업이익,영업이익률(%),7.9,%,2024Q2|전사(공통)|영업이익|영업이익률(%)|%,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 전사(공통) 영업이익률(%) | 사업부 | 부문정보 | 전사(공통) | 영업이익률(%) | 전사 | 공통 | operating margin | op margin | 이익률 | 수익성 | margin | %,2024년 2분기 사업부 부문정보 기준 전사(공통)의 영업이익률은 7.9%이며 기준일은 2024-06-30입니다.,7.9
2024-06-30,2024,Q2,2024 Q2,전사(공통),당기순이익,당기순이익,-29518,백만원,2024Q2|전사(공통)|당기순이익|당기순이익|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 전사(공통) 당기순이익 | 사업부 | 부문정보 | 전사(공통) | 당기순이익 | 전사 | 공통 | 순이익 | net income | net profit | 당기순익 | 백만원,2024년 2분기 사업부 부문정보 기준 전사(공통)의 당기순이익은 -29518백만원이며 기준일은 2024-06-30입니다.,-29518
2024-06-30,2024,Q2,2024 Q2,전사(공통),당기순이익,당기순이익률(%),-1.7,%,2024Q2|전사(공통)|당기순이익|당기순이익률(%)|%,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 전사(공통) 당기순이익률(%) | 사업부 | 부문정보 | 전사(공통) | 당기순이익률(%) | 전사 | 공통 | 순이익률 | net margin | 수익성 | 당기순익률 | %,2024년 2분기 사업부 부문정보 기준 전사(공통)의 당기순이익률은 -1.7%이며 기준일은 2024-06-30입니다.,-1.7
2024-06-30,2024,Q2,2024 Q2,실리콘,매출액,매출액,785149,백만원,2024Q2|실리콘|매출액|매출액|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 실리콘 매출액 | 사업부 | 부문정보 | 실리콘 | 매출액 | 실리콘사업부 | silicone | 매출 | sales | revenue | 백만원,2024년 2분기 사업부 부문정보 기준 실리콘의 매출액은 785149백만원이며 기준일은 2024-06-30입니다.,785149
2024-06-30,2024,Q2,2024 Q2,실리콘,영업이익,영업이익,18405,백만원,2024Q2|실리콘|영업이익|영업이익|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 실리콘 영업이익 | 사업부 | 부문정보 | 실리콘 | 영업이익 | 실리콘사업부 | silicone | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2024년 2분기 사업부 부문정보 기준 실리콘의 영업이익은 18405백만원이며 기준일은 2024-06-30입니다.,18405
2024-06-30,2024,Q2,2024 Q2,실리콘,영업이익,영업이익률(%),2.3,%,2024Q2|실리콘|영업이익|영업이익률(%)|%,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 실리콘 영업이익률(%) | 사업부 | 부문정보 | 실리콘 | 영업이익률(%) | 실리콘사업부 | silicone | operating margin | op margin | 이익률 | 수익성 | margin | %,2024년 2분기 사업부 부문정보 기준 실리콘의 영업이익률은 2.3%이며 기준일은 2024-06-30입니다.,2.3
2024-06-30,2024,Q2,2024 Q2,건자재,매출액,매출액,293086,백만원,2024Q2|건자재|매출액|매출액|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 건자재 매출액 | 사업부 | 부문정보 | 건자재 | 매출액 | 건재 | 건자재사업부 | 매출 | sales | revenue | 백만원,2024년 2분기 사업부 부문정보 기준 건자재의 매출액은 293086백만원이며 기준일은 2024-06-30입니다.,293086
2024-06-30,2024,Q2,2024 Q2,건자재,영업이익,영업이익,53509,백만원,2024Q2|건자재|영업이익|영업이익|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 건자재 영업이익 | 사업부 | 부문정보 | 건자재 | 영업이익 | 건재 | 건자재사업부 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2024년 2분기 사업부 부문정보 기준 건자재의 영업이익은 53509백만원이며 기준일은 2024-06-30입니다.,53509
2024-06-30,2024,Q2,2024 Q2,건자재,영업이익,영업이익률(%),18.3,%,2024Q2|건자재|영업이익|영업이익률(%)|%,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 건자재 영업이익률(%) | 사업부 | 부문정보 | 건자재 | 영업이익률(%) | 건재 | 건자재사업부 | operating margin | op margin | 이익률 | 수익성 | margin | %,2024년 2분기 사업부 부문정보 기준 건자재의 영업이익률은 18.3%이며 기준일은 2024-06-30입니다.,18.3
2024-06-30,2024,Q2,2024 Q2,도료,매출액,매출액,521822,백만원,2024Q2|도료|매출액|매출액|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 도료 매출액 | 사업부 | 부문정보 | 도료 | 매출액 | 도료사업부 | paint | 매출 | sales | revenue | 백만원,2024년 2분기 사업부 부문정보 기준 도료의 매출액은 521822백만원이며 기준일은 2024-06-30입니다.,521822
2024-06-30,2024,Q2,2024 Q2,도료,영업이익,영업이익,66083,백만원,2024Q2|도료|영업이익|영업이익|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 도료 영업이익 | 사업부 | 부문정보 | 도료 | 영업이익 | 도료사업부 | paint | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2024년 2분기 사업부 부문정보 기준 도료의 영업이익은 66083백만원이며 기준일은 2024-06-30입니다.,66083
2024-06-30,2024,Q2,2024 Q2,도료,영업이익,영업이익률(%),12.7,%,2024Q2|도료|영업이익|영업이익률(%)|%,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 도료 영업이익률(%) | 사업부 | 부문정보 | 도료 | 영업이익률(%) | 도료사업부 | paint | operating margin | op margin | 이익률 | 수익성 | margin | %,2024년 2분기 사업부 부문정보 기준 도료의 영업이익률은 12.7%이며 기준일은 2024-06-30입니다.,12.7
2024-06-30,2024,Q2,2024 Q2,기타,매출액,매출액,178670,백만원,2024Q2|기타|매출액|매출액|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 기타 매출액 | 사업부 | 부문정보 | 기타 | 매출액 | other | 매출 | sales | revenue | 백만원,2024년 2분기 사업부 부문정보 기준 기타의 매출액은 178670백만원이며 기준일은 2024-06-30입니다.,178670
2024-06-30,2024,Q2,2024 Q2,기타,영업이익,영업이익,-1509,백만원,2024Q2|기타|영업이익|영업이익|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 기타 영업이익 | 사업부 | 부문정보 | 기타 | 영업이익 | other | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2024년 2분기 사업부 부문정보 기준 기타의 영업이익은 -1509백만원이며 기준일은 2024-06-30입니다.,-1509
2024-06-30,2024,Q2,2024 Q2,기타,영업이익,영업이익률(%),-0.8,%,2024Q2|기타|영업이익|영업이익률(%)|%,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 기타 영업이익률(%) | 사업부 | 부문정보 | 기타 | 영업이익률(%) | other | operating margin | op margin | 이익률 | 수익성 | margin | %,2024년 2분기 사업부 부문정보 기준 기타의 영업이익률은 -0.8%이며 기준일은 2024-06-30입니다.,-0.8
2024-06-30,2024,Q2,2024 Q2,연결조정,영업이익,영업이익,4073,백만원,2024Q2|연결조정|영업이익|영업이익|백만원,2024 Q2 | 2024년 Q2 | 2024년 2분기 | 2024-06-30 기준 연결조정 영업이익 | 사업부 | 부문정보 | 연결조정 | 영업이익 | 조정 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2024년 2분기 사업부 부문정보 기준 연결조정의 영업이익은 4073백만원이며 기준일은 2024-06-30입니다.,4073
2024-09-30,2024,Q3,2024 Q3,전사(공통),매출액,매출액,1634208,백만원,2024Q3|전사(공통)|매출액|매출액|백만원,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 전사(공통) 매출액 | 사업부 | 부문정보 | 전사(공통) | 매출액 | 전사 | 공통 | 매출 | sales | revenue | 백만원,2024년 3분기 사업부 부문정보 기준 전사(공통)의 매출액은 1634208백만원이며 기준일은 2024-09-30입니다.,1634208
2024-09-30,2024,Q3,2024 Q3,전사(공통),영업이익,영업이익,125329,백만원,2024Q3|전사(공통)|영업이익|영업이익|백만원,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 전사(공통) 영업이익 | 사업부 | 부문정보 | 전사(공통) | 영업이익 | 전사 | 공통 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2024년 3분기 사업부 부문정보 기준 전사(공통)의 영업이익은 125329백만원이며 기준일은 2024-09-30입니다.,125329
2024-09-30,2024,Q3,2024 Q3,전사(공통),영업이익,영업이익률(%),7.7,%,2024Q3|전사(공통)|영업이익|영업이익률(%)|%,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 전사(공통) 영업이익률(%) | 사업부 | 부문정보 | 전사(공통) | 영업이익률(%) | 전사 | 공통 | operating margin | op margin | 이익률 | 수익성 | margin | %,2024년 3분기 사업부 부문정보 기준 전사(공통)의 영업이익률은 7.7%이며 기준일은 2024-09-30입니다.,7.7
2024-09-30,2024,Q3,2024 Q3,전사(공통),당기순이익,당기순이익,-42308,백만원,2024Q3|전사(공통)|당기순이익|당기순이익|백만원,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 전사(공통) 당기순이익 | 사업부 | 부문정보 | 전사(공통) | 당기순이익 | 전사 | 공통 | 순이익 | net income | net profit | 당기순익 | 백만원,2024년 3분기 사업부 부문정보 기준 전사(공통)의 당기순이익은 -42308백만원이며 기준일은 2024-09-30입니다.,-42308
2024-09-30,2024,Q3,2024 Q3,전사(공통),당기순이익,당기순이익률(%),-2.6,%,2024Q3|전사(공통)|당기순이익|당기순이익률(%)|%,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 전사(공통) 당기순이익률(%) | 사업부 | 부문정보 | 전사(공통) | 당기순이익률(%) | 전사 | 공통 | 순이익률 | net margin | 수익성 | 당기순익률 | %,2024년 3분기 사업부 부문정보 기준 전사(공통)의 당기순이익률은 -2.6%이며 기준일은 2024-09-30입니다.,-2.6
2024-09-30,2024,Q3,2024 Q3,실리콘,매출액,매출액,725942,백만원,2024Q3|실리콘|매출액|매출액|백만원,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 실리콘 매출액 | 사업부 | 부문정보 | 실리콘 | 매출액 | 실리콘사업부 | silicone | 매출 | sales | revenue | 백만원,2024년 3분기 사업부 부문정보 기준 실리콘의 매출액은 725942백만원이며 기준일은 2024-09-30입니다.,725942
2024-09-30,2024,Q3,2024 Q3,실리콘,영업이익,영업이익,25901,백만원,2024Q3|실리콘|영업이익|영업이익|백만원,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 실리콘 영업이익 | 사업부 | 부문정보 | 실리콘 | 영업이익 | 실리콘사업부 | silicone | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2024년 3분기 사업부 부문정보 기준 실리콘의 영업이익은 25901백만원이며 기준일은 2024-09-30입니다.,25901
2024-09-30,2024,Q3,2024 Q3,실리콘,영업이익,영업이익률(%),3.6,%,2024Q3|실리콘|영업이익|영업이익률(%)|%,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 실리콘 영업이익률(%) | 사업부 | 부문정보 | 실리콘 | 영업이익률(%) | 실리콘사업부 | silicone | operating margin | op margin | 이익률 | 수익성 | margin | %,2024년 3분기 사업부 부문정보 기준 실리콘의 영업이익률은 3.6%이며 기준일은 2024-09-30입니다.,3.6
2024-09-30,2024,Q3,2024 Q3,건자재,매출액,매출액,262427,백만원,2024Q3|건자재|매출액|매출액|백만원,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 건자재 매출액 | 사업부 | 부문정보 | 건자재 | 매출액 | 건재 | 건자재사업부 | 매출 | sales | revenue | 백만원,2024년 3분기 사업부 부문정보 기준 건자재의 매출액은 262427백만원이며 기준일은 2024-09-30입니다.,262427
2024-09-30,2024,Q3,2024 Q3,건자재,영업이익,영업이익,40809,백만원,2024Q3|건자재|영업이익|영업이익|백만원,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 건자재 영업이익 | 사업부 | 부문정보 | 건자재 | 영업이익 | 건재 | 건자재사업부 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2024년 3분기 사업부 부문정보 기준 건자재의 영업이익은 40809백만원이며 기준일은 2024-09-30입니다.,40809
2024-09-30,2024,Q3,2024 Q3,건자재,영업이익,영업이익률(%),15.6,%,2024Q3|건자재|영업이익|영업이익률(%)|%,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 건자재 영업이익률(%) | 사업부 | 부문정보 | 건자재 | 영업이익률(%) | 건재 | 건자재사업부 | operating margin | op margin | 이익률 | 수익성 | margin | %,2024년 3분기 사업부 부문정보 기준 건자재의 영업이익률은 15.6%이며 기준일은 2024-09-30입니다.,15.6
2024-09-30,2024,Q3,2024 Q3,도료,매출액,매출액,495775,백만원,2024Q3|도료|매출액|매출액|백만원,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 도료 매출액 | 사업부 | 부문정보 | 도료 | 매출액 | 도료사업부 | paint | 매출 | sales | revenue | 백만원,2024년 3분기 사업부 부문정보 기준 도료의 매출액은 495775백만원이며 기준일은 2024-09-30입니다.,495775
2024-09-30,2024,Q3,2024 Q3,도료,영업이익,영업이익,57041,백만원,2024Q3|도료|영업이익|영업이익|백만원,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 도료 영업이익 | 사업부 | 부문정보 | 도료 | 영업이익 | 도료사업부 | paint | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2024년 3분기 사업부 부문정보 기준 도료의 영업이익은 57041백만원이며 기준일은 2024-09-30입니다.,57041
2024-09-30,2024,Q3,2024 Q3,도료,영업이익,영업이익률(%),11.5,%,2024Q3|도료|영업이익|영업이익률(%)|%,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 도료 영업이익률(%) | 사업부 | 부문정보 | 도료 | 영업이익률(%) | 도료사업부 | paint | operating margin | op margin | 이익률 | 수익성 | margin | %,2024년 3분기 사업부 부문정보 기준 도료의 영업이익률은 11.5%이며 기준일은 2024-09-30입니다.,11.5
2024-09-30,2024,Q3,2024 Q3,기타,매출액,매출액,150063,백만원,2024Q3|기타|매출액|매출액|백만원,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 기타 매출액 | 사업부 | 부문정보 | 기타 | 매출액 | other | 매출 | sales | revenue | 백만원,2024년 3분기 사업부 부문정보 기준 기타의 매출액은 150063백만원이며 기준일은 2024-09-30입니다.,150063
2024-09-30,2024,Q3,2024 Q3,기타,영업이익,영업이익,-3274,백만원,2024Q3|기타|영업이익|영업이익|백만원,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 기타 영업이익 | 사업부 | 부문정보 | 기타 | 영업이익 | other | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2024년 3분기 사업부 부문정보 기준 기타의 영업이익은 -3274백만원이며 기준일은 2024-09-30입니다.,-3274
